ANO_1,ID_REGIAO,REGIAO,ID_MUNICIPIO,MUNICIPIO,ANO,MES,GR_NATUREZA,QT_VITIMAS
2023,3,Interior,291190,Iaçu,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291200,Ibiassuce,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291210,Ibicarai,2023,1,HOMICIDIO DOLOSO,3
2024,3,Interior,291220,Ibicoara,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291230,Ibicui,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,291250,Ibipitanga,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291270,Ibirapitanga,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291270,Ibirapitanga,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291290,Ibirataia,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291290,Ibirataia,2024,1,HOMICIDIO DOLOSO,2
2024,3,Interior,291350,Iguai,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291360,Ilheus,2023,1,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,291360,Ilheus,2023,1,HOMICIDIO DOLOSO,11
2023,3,Interior,291360,Ilheus,2023,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291360,Ilheus,2024,1,HOMICIDIO DOLOSO,4
2024,3,Interior,291370,Inhambupe,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,291370,Inhambupe,2023,1,HOMICIDIO DOLOSO,4
2024,3,Interior,291390,Ipiau,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,291390,Ipiau,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291400,Ipira,2024,1,HOMICIDIO DOLOSO,3
2023,3,Interior,291410,Ipupiara,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291430,Iramaia,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291440,Iraquara,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291450,Irara,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291460,Irece,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291460,Irece,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291465,Itabela,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,291470,Itaberaba,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291480,Itabuna,2024,1,HOMICIDIO DOLOSO,3
2024,3,Interior,291480,Itabuna,2024,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291480,Itabuna,2023,1,HOMICIDIO DOLOSO,5
2023,3,Interior,291490,Itacare,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291560,Itamaraju,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291560,Itamaraju,2024,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291560,Itamaraju,2024,1,HOMICIDIO DOLOSO,5
2024,3,Interior,291580,Itambe,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291600,Itanhem,2023,1,HOMICIDIO DOLOSO,1
2023,2,RMS,291610,Itaparica,2023,1,HOMICIDIO DOLOSO,2
2024,2,RMS,291610,Itaparica,2024,1,HOMICIDIO DOLOSO,2
2024,3,Interior,291640,Itapetinga,2024,1,HOMICIDIO DOLOSO,4
2023,3,Interior,291640,Itapetinga,2023,1,HOMICIDIO DOLOSO,5
2024,3,Interior,291650,Itapicuru,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291650,Itapicuru,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291660,Itapitanga,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291685,Itatim,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291685,Itatim,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,291700,Itiuba,2024,1,HOMICIDIO DOLOSO,3
2023,3,Interior,291700,Itiuba,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291720,Ituaçu,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291720,Ituaçu,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291735,Jaborandi,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291750,Jacobina,2024,1,HOMICIDIO DOLOSO,4
2023,3,Interior,291750,Jacobina,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291750,Jacobina,2023,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291760,Jaguaquara,2024,1,HOMICIDIO DOLOSO,3
2023,3,Interior,291770,Jaguarari,2023,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291770,Jaguarari,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,291780,Jaguaripe,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291780,Jaguaripe,2023,1,HOMICIDIO DOLOSO,5
2023,3,Interior,291790,Jandaira,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291800,Jequie,2024,1,HOMICIDIO DOLOSO,5
2023,3,Interior,291800,Jequie,2023,1,HOMICIDIO DOLOSO,11
2024,3,Interior,291810,Jeremoabo,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291840,Juazeiro,2024,1,HOMICIDIO DOLOSO,6
2023,3,Interior,291840,Juazeiro,2023,1,HOMICIDIO DOLOSO,21
2023,3,Interior,291880,Laje,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291880,Laje,2024,1,HOMICIDIO DOLOSO,4
2024,3,Interior,291890,Lajedao,2024,1,HOMICIDIO DOLOSO,1
2024,2,RMS,291920,Lauro de Freitas,2024,1,FEMINICIDIO,1
2024,2,RMS,291920,Lauro de Freitas,2024,1,HOMICIDIO DOLOSO,7
2023,2,RMS,291920,Lauro de Freitas,2023,1,HOMICIDIO DOLOSO,5
2024,2,RMS,291920,Lauro de Freitas,2024,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291930,Lençois,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291955,Luis Eduardo Magalhaes,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,291955,Luis Eduardo Magalhaes,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,291980,Macaubas,2023,1,FEMINICIDIO,1
2023,2,RMS,291992,Madre de Deus,2023,1,HOMICIDIO DOLOSO,1
2024,2,RMS,291992,Madre de Deus,2024,1,HOMICIDIO DOLOSO,3
2024,3,Interior,292010,Mairi,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292010,Mairi,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292060,Maragogipe,2024,1,HOMICIDIO DOLOSO,4
2023,3,Interior,292070,Marau,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292090,Mascote,2024,1,HOMICIDIO DOLOSO,1
2023,2,RMS,292100,Mata de Sao Joao,2023,1,HOMICIDIO DOLOSO,7
2024,2,RMS,292100,Mata de Sao Joao,2024,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292110,Medeiros Neto,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292110,Medeiros Neto,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292120,Miguel Calmon,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292120,Miguel Calmon,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292140,Mirangaba,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292150,Monte Santo,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292150,Monte Santo,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292160,Morpara,2024,1,FEMINICIDIO,1
2023,3,Interior,292200,Mucuri,2023,1,HOMICIDIO DOLOSO,3
2023,3,Interior,292220,Muniz Ferreira,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292230,Muritiba,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292230,Muritiba,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292250,Nazare,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292270,Nova Canaa,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292275,Nova Ibia,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292290,Nova Soure,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292300,Nova Viçosa,2023,1,HOMICIDIO DOLOSO,5
2024,3,Interior,292300,Nova Viçosa,2024,1,HOMICIDIO DOLOSO,3
2024,3,Interior,292335,Ourolandia,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292340,Palmas de Monte Alto,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292390,Pau Brasil,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292400,Paulo Afonso,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292460,Pindobaçu,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292467,Pirai do Norte,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292480,Piritiba,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292500,Planalto,2024,1,FEMINICIDIO,1
2023,3,Interior,292500,Planalto,2023,1,HOMICIDIO DOLOSO,1
2023,2,RMS,292520,Pojuca,2023,1,HOMICIDIO DOLOSO,2
2024,2,RMS,292520,Pojuca,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292525,Ponto Novo,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292530,Porto Seguro,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292530,Porto Seguro,2023,1,FEMINICIDIO,1
2024,3,Interior,292530,Porto Seguro,2024,1,HOMICIDIO DOLOSO,4
2024,3,Interior,292530,Porto Seguro,2024,1,FEMINICIDIO,1
2024,3,Interior,292540,Potiragua,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292540,Potiragua,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292550,Prado,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292550,Prado,2023,1,HOMICIDIO DOLOSO,3
2024,3,Interior,292575,Presidente Tancredo Neves,2024,1,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,292575,Presidente Tancredo Neves,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292580,Queimadas,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292595,Rafael Jambeiro,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292595,Rafael Jambeiro,2024,1,HOMICIDIO DOLOSO,3
2023,3,Interior,292610,Retirolandia,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292650,Ribeira do Amparo,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292665,Ribeirao do Largo,2024,1,FEMINICIDIO,1
2023,3,Interior,292680,Rio do Antonio,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292700,Rio Real,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292700,Rio Real,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292710,Rodelas,2024,1,HOMICIDIO DOLOSO,3
2023,3,Interior,292720,Ruy Barbosa,2023,1,HOMICIDIO DOLOSO,1
2023,2,RMS,292730,Salinas da Margarida,2023,1,HOMICIDIO DOLOSO,1
2024,2,RMS,292730,Salinas da Margarida,2024,1,HOMICIDIO DOLOSO,1
2024,1,Salvador,292740,Salvador,2024,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,1,Salvador,292740,Salvador,2024,1,HOMICIDIO DOLOSO,81
2023,1,Salvador,292740,Salvador,2023,1,ROUBO COM RESULTADO MORTE - (LATROCINIO),2
2023,1,Salvador,292740,Salvador,2023,1,LESAO CORPORAL SEGUIDA DE MORTE,4
2023,1,Salvador,292740,Salvador,2023,1,HOMICIDIO DOLOSO,80
2023,3,Interior,292760,Santa Brigida,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292770,Santa Cruz Cabralia,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292770,Santa Cruz Cabralia,2023,1,FEMINICIDIO,1
2023,3,Interior,292770,Santa Cruz Cabralia,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292800,Santa Luz,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292800,Santa Luz,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292800,Santa Luz,2023,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,292810,Santa Maria da Vitoria,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292810,Santa Maria da Vitoria,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292840,Santa Rita de Cassia,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292840,Santa Rita de Cassia,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292850,Santa Terezinha,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292830,Santanopolis,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292860,Santo Amaro,2023,1,HOMICIDIO DOLOSO,3
2023,3,Interior,292870,Santo Antonio de Jesus,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292870,Santo Antonio de Jesus,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292880,Santo Estevao,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,292880,Santo Estevao,2024,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292910,Sao Felipe,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292900,Sao Felix,2023,1,HOMICIDIO DOLOSO,1
2023,2,RMS,292920,Sao Francisco do Conde,2023,1,HOMICIDIO DOLOSO,1
2024,2,RMS,292920,Sao Francisco do Conde,2024,1,FEMINICIDIO,1
2024,3,Interior,292930,Sao Gonçalo dos Campos,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,292930,Sao Gonçalo dos Campos,2023,1,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,2,RMS,292950,Sao Sebastiao do Passe,2023,1,HOMICIDIO DOLOSO,6
2024,2,RMS,292950,Sao Sebastiao do Passe,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292960,Sapeaçu,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,292975,Saubara,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292980,Saude,2023,1,HOMICIDIO DOLOSO,4
2024,3,Interior,292990,Seabra,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,292990,Seabra,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,293010,Senhor do Bonfim,2023,1,HOMICIDIO DOLOSO,6
2024,3,Interior,293010,Senhor do Bonfim,2024,1,HOMICIDIO DOLOSO,4
2023,3,Interior,293010,Senhor do Bonfim,2023,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,293020,Sento Se,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,293015,Serra do Ramalho,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,293030,Serra Dourada,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293040,Serra Preta,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293050,Serrinha,2024,1,HOMICIDIO DOLOSO,2
2023,2,RMS,293070,Simões Filho,2023,1,HOMICIDIO DOLOSO,8
2024,2,RMS,293070,Simões Filho,2024,1,HOMICIDIO DOLOSO,2
2024,2,RMS,293070,Simões Filho,2024,1,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,293077,Sobradinho,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293135,Teixeira de Freitas,2024,1,HOMICIDIO DOLOSO,7
2023,3,Interior,293135,Teixeira de Freitas,2023,1,HOMICIDIO DOLOSO,4
2023,3,Interior,293160,Teolandia,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293160,Teolandia,2024,1,HOMICIDIO DOLOSO,2
2024,3,Interior,293170,Terra Nova,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,293190,Tucano,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293230,Ubata,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,293245,Umburanas,2023,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293250,Una,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293270,Uruçuca,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,293280,Utinga,2023,1,HOMICIDIO DOLOSO,1
2023,3,Interior,293290,Valença,2023,1,HOMICIDIO DOLOSO,4
2023,3,Interior,293290,Valença,2023,1,FEMINICIDIO,1
2024,3,Interior,293290,Valença,2024,1,HOMICIDIO DOLOSO,5
2023,3,Interior,293317,Varzedo,2023,1,HOMICIDIO DOLOSO,1
2024,2,RMS,293320,Vera Cruz,2024,1,HOMICIDIO DOLOSO,4
2024,2,RMS,293320,Vera Cruz,2024,1,FEMINICIDIO,1
2023,2,RMS,293320,Vera Cruz,2023,1,HOMICIDIO DOLOSO,2
2024,3,Interior,293330,Vitoria da Conquista,2024,1,HOMICIDIO DOLOSO,2
2023,3,Interior,293330,Vitoria da Conquista,2023,1,HOMICIDIO DOLOSO,8
2024,3,Interior,293345,Wanderley,2024,1,HOMICIDIO DOLOSO,1
2024,3,Interior,293350,Wenceslau Guimaraes,2024,1,HOMICIDIO DOLOSO,1
2023,3,Interior,293360,Xique-Xique,2023,1,HOMICIDIO DOLOSO,2
2023,3,Interior,290030,Acajutiba,2023,2,FEMINICIDIO,1
2024,3,Interior,290030,Acajutiba,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290030,Acajutiba,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290035,Adustina,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290070,Alagoinhas,2024,2,FEMINICIDIO,1
2023,3,Interior,290070,Alagoinhas,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290070,Alagoinhas,2024,2,LESAO CORPORAL SEGUIDA DE MORTE,2
2024,3,Interior,290070,Alagoinhas,2024,2,HOMICIDIO DOLOSO,6
2024,3,Interior,290080,Alcobaça,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290080,Alcobaça,2023,2,HOMICIDIO DOLOSO,6
2024,3,Interior,290110,Amelia Rodrigues,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290110,Amelia Rodrigues,2023,2,HOMICIDIO DOLOSO,3
2023,3,Interior,290115,America Dourada,2023,2,FEMINICIDIO,1
2024,3,Interior,290130,Andarai,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290150,Anguera,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290160,Antas,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290180,Antonio Gonçalves,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290205,Araças,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290210,Araci,2024,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290220,Aramari,2024,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290225,Arataca,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290225,Arataca,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290240,Aurelino Leal,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290265,Banzae,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290270,Barra,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290290,Barra do Choça,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290290,Barra do Choça,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290320,Barreiras,2023,2,HOMICIDIO DOLOSO,3
2024,3,Interior,290320,Barreiras,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290330,Barro Preto,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290327,Barrocas,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290340,Belmonte,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290340,Belmonte,2024,2,FEMINICIDIO,1
2023,3,Interior,290380,Boa Vista do Tupim,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290390,Bom Jesus da Lapa,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290390,Bom Jesus da Lapa,2024,2,HOMICIDIO DOLOSO,3
2024,3,Interior,290395,Bom Jesus da Serra,2024,2,FEMINICIDIO,1
2023,3,Interior,290460,Brumado,2023,2,HOMICIDIO DOLOSO,5
2024,3,Interior,290460,Brumado,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290470,Buerarema,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290480,Caatiba,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290485,Cabaceiras do Paraguaçu,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290485,Cabaceiras do Paraguaçu,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290490,Cachoeira,2023,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290540,Cairu,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290550,Caldeirao Grande,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290560,Camacan,2024,2,FEMINICIDIO,1
2024,3,Interior,290560,Camacan,2024,2,HOMICIDIO DOLOSO,1
2024,2,RMS,290570,Camaçari,2024,2,HOMICIDIO DOLOSO,18
2023,2,RMS,290570,Camaçari,2023,2,HOMICIDIO DOLOSO,18
2024,2,RMS,290570,Camaçari,2024,2,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290580,Camamu,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290580,Camamu,2024,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290600,Campo Formoso,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290600,Campo Formoso,2023,2,HOMICIDIO DOLOSO,3
2023,3,Interior,290620,Canarana,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290630,Canavieiras,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290640,Candeal,2023,2,HOMICIDIO DOLOSO,1
2024,2,RMS,290650,Candeias,2024,2,HOMICIDIO DOLOSO,6
2023,2,RMS,290650,Candeias,2023,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290682,Canudos,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290687,Capim Grosso,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290690,Caravelas,2024,2,HOMICIDIO DOLOSO,4
2023,3,Interior,290720,Casa Nova,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290720,Casa Nova,2024,2,HOMICIDIO DOLOSO,3
2023,3,Interior,290750,Catu,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290780,Cicero Dantas,2024,2,HOMICIDIO DOLOSO,2
2024,3,Interior,290810,Cocos,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290820,Conceiçao da Feira,2023,2,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
2023,3,Interior,290840,Conceiçao do Coite,2023,2,HOMICIDIO DOLOSO,3
2024,3,Interior,290860,Conde,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290890,Coraçao de Maria,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290920,Coronel Joao Sa,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,290920,Coronel Joao Sa,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290930,Correntina,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290980,Cruz das Almas,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,290990,Curaça,2023,2,FEMINICIDIO,1
2024,3,Interior,290990,Curaça,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,290990,Curaça,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291000,Dario Meira,2023,2,HOMICIDIO DOLOSO,1
2024,2,RMS,291005,Dias D Avila,2024,2,HOMICIDIO DOLOSO,6
2023,2,RMS,291005,Dias D Avila,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,291050,Entre Rios,2024,2,HOMICIDIO DOLOSO,3
2024,3,Interior,291060,Esplanada,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291072,Eunapolis,2023,2,HOMICÍDIO OCORRIDO EM PRESÍDIO,1
2023,3,Interior,291072,Eunapolis,2023,2,HOMICIDIO DOLOSO,3
2024,3,Interior,291072,Eunapolis,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,291080,Feira de Santana,2023,2,HOMICÍDIO DOLOSO COM INDÍCIO DE EXCLUDENTE DE ILICITUDE,1
2023,3,Interior,291080,Feira de Santana,2023,2,HOMICIDIO DOLOSO,29
2024,3,Interior,291080,Feira de Santana,2024,2,LESAO CORPORAL SEGUIDA DE MORTE,1
2024,3,Interior,291080,Feira de Santana,2024,2,HOMICIDIO DOLOSO,22
2024,3,Interior,291085,Filadelfia,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,291120,Gandu,2023,2,FEMINICIDIO,1
2024,3,Interior,291140,Gloria,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291160,Governador Mangabeira,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,291170,Guanambi,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291180,Guaratinga,2023,2,HOMICIDIO DOLOSO,2
2023,3,Interior,291210,Ibicarai,2023,2,HOMICIDIO DOLOSO,2
2023,3,Interior,291220,Ibicoara,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,291220,Ibicoara,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291230,Ibicui,2023,2,HOMICIDIO DOLOSO,4
2024,3,Interior,291230,Ibicui,2024,2,HOMICIDIO DOLOSO,1
2024,3,Interior,291290,Ibirataia,2024,2,HOMICIDIO DOLOSO,3
2023,3,Interior,291290,Ibirataia,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291330,Ichu,2023,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291345,Igrapiuna,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,291350,Iguai,2024,2,HOMICIDIO DOLOSO,3
2023,3,Interior,291350,Iguai,2023,2,HOMICIDIO DOLOSO,4
2024,3,Interior,291360,Ilheus,2024,2,HOMICIDIO DOLOSO,12
2023,3,Interior,291360,Ilheus,2023,2,HOMICIDIO DOLOSO,8
2023,3,Interior,291360,Ilheus,2023,2,LESAO CORPORAL SEGUIDA DE MORTE,1
2023,3,Interior,291370,Inhambupe,2023,2,HOMICIDIO DOLOSO,1
2024,3,Interior,291370,Inhambupe,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291380,Ipecaeta,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,291390,Ipiau,2024,2,HOMICIDIO DOLOSO,2
2023,3,Interior,291390,Ipiau,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,291400,Ipira,2024,2,HOMICIDIO DOLOSO,1
2023,3,Interior,291400,Ipira,2023,2,HOMICIDIO DOLOSO,3
2024,3,Interior,291450,Irara,2024,2,HOMICIDIO DOLOSO,3
2023,3,Interior,291460,Irece,2023,2,HOMICIDIO DOLOSO,2
2024,3,Interior,291460,Irece,2024,2,HOMICIDIO DOLOSO,3
2023,3,Interior,291465,Itabela,2023,2,HOMICIDIO DOLOSO,2
2023,3,Interior,291465,Itabela,2023,2,ROUBO COM RESULTADO MORTE - (LATROCINIO),1
